ZipCode,Estimate!!Households!!Total,"Estimate!!Households!!Total!!$75,000 to $99,999","Estimate!!Households!!Total!!$100,000 to $149,999","Estimate!!Households!!Total!!$150,000 to $199,999","Estimate!!Households!!Total!!$200,000 or more",Estimate!!Households!!Median income (dollars)
67570,505,19.6,10.7,4.8,2,64750
67572,173,16.8,4.6,1.7,3.5,59688
67573,65,21.5,4.6,15.4,1.5,68125
67574,58,17.2,17.2,5.2,6.9,71250
67575,193,23.8,9.3,1,6.2,68194
67576,717,15.9,8.9,5.2,7.8,60950
67578,445,16.6,12.6,0,1.6,49226
67579,1026,13.4,13.4,2.7,1.9,52412
67581,148,5.4,19.6,13.5,3.4,61667
67583,421,4,15.7,3.8,0,49417
67584,87,1.1,10.3,3.4,0,43125
67601,9960,13.8,15.9,3.7,3.1,52323
67621,121,9.1,6.6,5,0,42031
67622,298,3.7,11.4,3.7,2.3,51250
67623,76,9.2,15.8,3.9,1.3,43750
67625,132,3,5.3,0,0,31863
67626,123,6.5,1.6,0,0,53310
67627,35,31.4,31.4,25.7,0,120568
67628,55,10.9,12.7,43.6,0,134250
67629,53,41.5,0,7.5,0,64792
67631,49,18.4,4.1,0,4.1,46875
67632,125,9.6,3.2,3.2,2.4,37422
67634,83,13.3,22.9,1.2,9.6,71719
67635,47,0,4.3,0,10.6,-
67637,1118,21.9,13.6,3.2,11.5,75242
67638,93,9.7,8.6,1.1,6.5,31250
67639,86,9.3,12.8,7,2.3,52500
67640,169,10.7,15.4,4.7,1.8,58750
67642,818,8.7,10.5,3.5,1.7,43029
67643,99,17.2,37.4,3,0,84205
67644,89,1.1,10.1,0,0,50208
67645,231,7.8,10,0,0.9,29635
67646,372,7.5,7.8,1.6,2.4,51607
67647,67,14.9,9,0,3,52917
67648,259,10.4,4.6,0.4,3.9,44306
67649,119,9.2,16.8,1.7,0,57750
67650,149,8.7,13.4,2,1.3,46947
67651,229,24.9,5.7,1.3,3.9,65313
67653,131,8.4,13,0,0,50625
67654,1262,9.6,22.5,5,1.8,58529
67656,72,0,25,16.7,0,68750
67657,121,5.8,20.7,2.5,1.7,54083
67658,37,8.1,21.6,2.7,0,55625
67659,29,0,0,0,0,48594
67660,28,0,7.1,7.1,0,31667
67661,1328,7.5,9.8,4.6,3.1,54079
67663,1016,13.4,22.1,4.1,3.5,66480
67664,108,8.3,36.1,13.9,7.4,110500
67665,2098,8,9.2,1.7,6.9,50439
67667,78,15.4,28.2,1.3,0,59318
67669,792,17,9.6,2.1,0.6,52848
67671,674,21.1,19.7,5.8,4.9,77672
67672,1099,22.6,16.8,4.4,7.7,80253
67673,43,4.7,0,0,0,33750
67674,27,3.7,29.6,14.8,0,-
67675,83,15.7,12,0,2.4,43935
67701,2511,18.8,12.3,4.2,6.1,68457
67730,796,17,9,7.2,3.3,58226
67731,334,3.6,9.9,1.2,4.5,43182
67732,201,9,22.4,9,1,61544
67733,33,0,54.5,0,0,-
67734,109,36.7,13.8,0,8.3,79844
67735,2003,15,8.9,8.4,4.8,58845
67736,69,20.3,20.3,0,0,68125
67737,244,5.7,19.7,0,6.1,45909
67738,182,12.6,18.7,7.1,1.6,65333
67739,115,7,19.1,8.7,1.7,51750
67740,689,10.3,23.5,3.9,10.6,72604
67741,190,6.3,8.4,24.7,0.5,58000
67743,60,16.7,16.7,1.7,0,55893
67744,44,47.7,36.4,0,9.1,95000
67745,185,31.4,11.9,0,0,68375
67747,75,14.7,18.7,0,4,55893
67748,1045,14.2,20.3,3.8,6.1,63125
67749,987,9.3,8.4,2.9,3.5,45770
67751,105,7.6,24.8,0,6.7,55625
67752,654,14.7,10.6,5.7,3.4,54875
67753,232,7.3,9.5,9.9,9.9,67361
67756,890,9,11.6,4.7,7.1,46207
67757,171,11.7,2.9,12.9,4.1,46042
67758,486,14.4,17.1,2.3,1.9,55909
67761,96,28.1,13.5,5.2,11.5,91250
67762,95,22.1,9.5,0,0,36719
67764,142,22.5,14.1,2.8,7.7,63750
67801,10049,13.1,14.1,6.3,5.3,59335
67831,443,23.3,7.9,3.6,2.9,58750
67834,432,18.8,18.1,3.2,3,57917
67835,948,15.1,29.2,3.4,3.3,76607
67836,53,9.4,3.8,5.7,9.4,-
67837,414,3.4,15.5,4.8,8,59554
67838,319,7.5,16.3,6.3,0.3,65521
67839,467,10.5,18,3.2,4.5,42917
67840,37,5.4,8.1,2.7,0,-
67841,152,11.8,5.3,2.6,4.6,45500
67842,191,18.3,24.1,4.2,5.2,82083
67843,65,0,0,0,0,36131
67844,304,11.8,9.2,3.3,4.6,44875
67846,11810,15.6,16.8,5.8,3.6,60807
67849,136,11,30.1,5.1,0.7,71250
67850,194,9.8,14.9,2.1,0,47500
67851,974,14.5,20.5,11.3,4.5,77000
67853,286,12.2,20.6,8.4,2.1,64911
67854,486,17.5,21,4.7,0.2,63661
67855,729,8.5,10.2,7.5,5.6,60979
67857,42,16.7,14.3,2.4,0,45909
67859,255,5.5,18,4.7,1.6,65481
67860,891,10.2,20.5,5.7,3.6,49848
67861,782,23.4,10,2.8,0.3,63056
67862,111,8.1,4.5,0,0,55481
67863,172,34.3,2.9,0,29.1,79000
67864,778,17.7,16.8,7.3,10.5,78750
67865,412,5.8,17,6.1,6.3,55625
67867,521,12.5,10.7,6.3,4,57467
67868,59,18.6,0,0,0,-
67869,577,19.8,14.2,0.9,4.9,64583
67870,455,9.2,14.3,10.5,5.5,62792
67871,2134,10.8,15.1,4.1,4.7,46833
67876,628,15.3,15.8,3.7,1.8,63750
67877,775,7.6,20.3,4.9,4.3,56439
67878,702,12.1,11.4,7,0,52500
67879,543,17.5,11,4.6,2.9,57281
67880,2550,11.2,22,7.2,7.7,61863
67882,149,6.7,0,14.8,0,28271
67901,6886,13.7,11.4,3.7,2.5,50817
67950,616,17.5,14,2.3,0.3,44722
67951,1595,11.9,18.9,4.3,1.6,60841
67952,176,7.4,26.1,4,1.7,65000
67953,42,0,31,0,0,36538
67954,293,15.4,18.4,2,0.7,61250
68001,16,12.5,25,0,0,67500
68002,1008,10.8,20.8,11.4,4.7,72788
68003,1963,19.3,21.1,7.7,5.8,78768
68004,444,15.5,15.3,8.1,1.6,54792
68005,8917,13.3,14.8,5.5,3.5,56924
68007,5004,13.6,30.3,15.1,18,122121
68008,4895,12.6,23.9,10.8,7.2,81875
68010,15,0,13.3,0,26.7,64792
68014,141,16.3,17,21.3,0,97083
68015,462,16.7,22.1,6.1,7.1,84091
68016,165,7.9,35.2,9.1,11.5,103750
68017,793,18.7,23,6.2,3.2,76339
68018,163,9.8,36.8,14.7,0,100446
68019,195,9.2,21,6.2,0,47250
68020,322,15.5,12.4,0.9,4,52917
68022,10849,12.9,19.9,15.1,25.4,123210
68023,1104,15.4,26.1,4.7,13.6,88676
68025,12214,18,15.7,5.3,3,60313
68028,5625,10.7,24.3,18.3,21.4,127760
68029,332,12.3,18.4,1.5,0.3,65577
68030,281,27.8,18.1,4.3,2.1,78375
68031,634,20.3,10.6,14.7,8,76917
68033,135,12.6,12.6,14.1,2.2,56607
68034,297,12.1,36,6.1,16.2,124453
68036,211,22.3,6.6,0,11.8,48036
68037,993,13.1,19.2,18.4,10.7,96484
68038,566,9.7,9.4,8,1.8,44012
68039,268,6,6.7,0,1.1,34688
68040,142,31.7,10.6,13.4,0,88125
68041,427,5.9,21.8,9.4,1.4,64375
68042,24,0,37.5,0,4.2,-
68044,255,10.6,27.8,3.9,2.7,70156
68045,774,23,15.2,3.4,6.8,71750
68046,11159,14.7,20.9,14.3,16.7,103337
68047,690,17.1,20.4,4.6,5.5,69286
68048,5117,15.1,20.1,7.3,6.4,71540
68050,231,19.5,13,6.9,0,49375
68055,100,10,27,3,5,65625
68056,0,-,-,-,-,-
68057,595,16.6,15.6,3.5,9.2,67386
68058,114,21.9,26.3,19.3,0,81250
68059,1345,25.1,19.4,12,9.4,87670
68061,908,13.3,16.2,6.2,2.8,59919
68062,113,12.4,15.9,10.6,16.8,79688
68063,102,18.6,14.7,0,0,50000
68064,1764,13.4,14.9,4.1,14.2,65395
68065,507,16.4,23.5,13.8,3.4,87589
68066,2093,14.8,15.6,9.3,7.2,69794
68067,308,17.2,9.7,1.9,2.6,55125
68068,71,5.6,31,8.5,5.6,75625
68069,1304,11.4,26.3,9.9,16.8,100650
68070,395,4.3,28.9,15.4,1.3,74583
68071,574,21.3,11.7,1,1.2,55938
68072,82,0,0,0,1.2,61071
68073,863,17.5,17.7,8,14.8,86932
68102,4840,15.3,16.3,5.2,7.2,68114
68104,15502,13.4,12.8,3.2,3.4,51769
68105,9863,11,12.2,3.6,3,45141
68106,10117,17.2,15,5.3,3.5,65635
68107,9195,11,11.6,1.6,2.9,51866
68108,5400,9.9,9.3,3.4,3.8,50015
68110,3163,10.4,4,1,0,32010
68111,8490,8.3,3.1,1.2,0.6,32239
68112,4330,14.4,16.5,3.6,3.7,57841
68113,232,19,6.9,0,1.7,51071
68114,8054,11.3,15,8.4,9.1,66888
68116,12354,14,23.3,15.5,13.5,105516
68117,3082,14.5,15.4,1.7,4.3,62528
68118,3414,8.7,22.8,16,24.3,129358
68122,4380,26.5,25.3,7,3.5,91576
68123,11956,17.3,23.8,10.3,5.6,83608
68124,6590,9.5,18.2,10.8,14.5,83900
68127,9666,15,12.2,5.1,2.5,56454
68128,7812,13.2,20.1,8.6,5.4,72679
68130,7980,12.4,20.7,11.5,25.9,116849
68131,6109,10.9,8.8,3.4,3,43975
68132,6063,13.5,12.1,8.2,14.9,73072
68133,5069,11.4,29.7,14.3,15.4,117772
68134,12782,16.3,15.5,5,1.5,59523
68135,10315,13.3,28,18.4,17.5,123477
68136,6573,18.2,27.3,16.9,14.3,110821
68137,10337,18.3,20.8,7,4.7,76064
68138,4592,14.6,28.4,8,3.2,83093
68142,1932,18,24.6,11.9,12.7,96333
68144,10564,14.3,22.4,7.1,6.9,75995
68147,4287,12.7,28.4,3.5,2.7,70790
68152,2794,12.7,19.5,11,9,79329
68154,9918,11.8,16.6,8.4,13.3,75372
68157,2047,22.6,21.6,8.6,3.8,83155
68164,12077,19.2,21.5,8.9,5.7,81219
68178,180,0,0,0,0,12788
68182,0,-,-,-,-,-
68183,0,-,-,-,-,-
68301,646,18.9,22.3,18.6,9.9,100735
68303,126,31.7,2.4,1.6,11.1,59375
68304,122,25.4,14.8,2.5,8.2,75313
68305,1731,9.5,14.5,6.5,3.2,50602
68307,156,16,19.9,8.3,0,65556
68309,47,27.7,4.3,0,0,56042
68310,6160,13.5,13.1,3.7,2.2,50701
68313,262,22.9,27.9,3.8,3.8,78684
68314,146,13.7,18.5,2.1,17.8,81875
68315,34,38.2,2.9,0,0,60625
68316,206,18.4,5.3,11.7,2.4,63750
68317,767,10,22.2,19.8,3.7,84750
68318,172,23.8,6.4,8.7,0,65000
68319,207,9.2,15.5,3.4,2.4,64261
68320,163,7.4,19,9.2,8,54464
68321,154,9.1,36.4,2.6,7.8,96667
68322,165,25.5,17.6,1.8,3.6,70417
68323,103,6.8,17.5,5.8,0,52375
68324,27,0,18.5,0,40.7,-
68325,58,17.2,13.8,0,13.8,73125
68326,116,13.8,12.9,9.5,5.2,73077
68327,170,9.4,13.5,0,0.6,-
68328,161,18.6,14.9,1.2,13.7,74219
68329,228,13.2,16.2,8.3,3.9,68750
68330,20,30,0,0,0,37500
68331,369,6,26,8.7,2.2,63958
68332,46,28.3,21.7,0,0,73750
68333,3002,10.4,17.3,3.6,4.7,54528
68335,215,18.6,3.7,0,6,55893
68336,263,4.2,12.2,23.2,22.1,124875
68337,156,16,12.8,0,1.3,50096
68338,106,4.7,8.5,7.5,13.2,51875
68339,457,15.5,31.3,5.3,12,96417
68340,354,14.7,14.1,1.4,5.9,57500
68341,398,31.4,10.1,5.5,1.5,72000
68342,280,11.8,14.3,6.1,1.4,54722
68343,375,16,17.3,3.7,5.1,64125
68344,201,8.5,18.9,29.9,0.5,95625
68345,82,11,11,0,0,31563
68346,198,11.6,29.8,6.6,0,72206
68347,896,20.3,16.5,11.6,10,85294
68348,120,15.8,24.2,0,0,61583
68349,465,9.7,24.1,10.3,5.8,74926
68350,100,18,5,5,0,63750
68351,364,7.7,28.8,4.1,3,68000
68352,2071,13.9,13.3,1,2.4,47813
68354,442,11.5,12.9,4.1,2.5,59118
68355,2285,8.9,11.6,1.1,3.1,41851
68357,147,16.3,20.4,6.1,15,88750
68358,512,16.2,36.5,17.6,8.4,110000
68359,604,11.4,24.8,4.6,7,72969
68360,206,11.7,18.9,2.4,4.4,61310
68361,893,23.3,18.3,5.7,7.2,85202
68362,15,20,13.3,0,0,57917
68364,114,37.7,22.8,0,3.5,83194
68365,114,10.5,26.3,0,0,53750
68366,328,14.6,22.9,15.9,3.4,89250
68367,148,12.2,8.8,8.1,6.8,47500
68368,177,13,41.8,6.2,1.7,97386
68370,794,19.6,10.8,5.4,2.6,56250
68371,542,17.5,12.7,5.4,2.8,69000
68372,1322,15.5,29.7,10.9,10.9,102381
68375,72,0,2.8,0,0,21184
68376,579,16.6,18.3,6,0.5,58125
68377,194,13.9,19.1,2.6,2.1,63707
68378,251,7.2,13.5,5.2,2,55469
68379,33,12.1,0,9.1,0,43125
68380,22,0,9.1,0,0,48750
68381,55,1.8,27.3,10.9,0,-
68382,19,0,47.4,21.1,0,125536
68401,356,9.8,42.4,7.3,3.1,103000
68402,405,14.1,30.1,5.4,8.1,89583
68403,103,9.7,35.9,0,0,68125
68404,439,24.4,18.2,13.2,2.3,86250
68405,1269,12.8,21.8,5.5,5,71089
68406,191,11.5,21.5,0.5,3.1,56607
68407,339,18.9,16.8,24.8,8,95625
68409,294,5.8,21.1,9.9,4.1,60000
68410,3367,16.4,14.7,5.4,3.6,62861
68413,193,21.8,28,9.3,8.8,97083
68414,104,12.5,27.9,11.5,0,88000
68415,229,11.8,10.5,9.2,11.4,63438
68416,97,6.2,1,2.1,4.1,62772
68417,117,25.6,7.7,0,5.1,41250
68418,451,14.4,26.2,7.3,4.7,76513
68419,103,23.3,21.4,13.6,5.8,79904
68420,496,8.1,10.3,3.6,0.4,48438
68421,340,18.8,3.2,2.1,6.2,50000
68422,259,16.2,18.1,5.8,4.6,61806
68423,423,27.7,19.1,5.7,0.7,87824
68424,303,14.5,17.8,0.7,0,57321
68428,498,13.7,23.5,18.7,5.6,98625
68429,43,9.3,14,0,0,39250
68430,695,23.5,23.5,8.2,11.5,95221
68431,109,2.8,28.4,0,9.2,55114
68433,79,7.6,12.7,5.1,0,41528
68434,3222,13.2,24.2,7,5.5,74947
68436,237,10.5,16,7.2,5.5,62596
68437,156,28.2,7.7,9.6,8.3,78250
68438,58,13.8,12.1,6.9,0,46875
68439,287,8.4,32.4,0.3,3.1,72026
68440,54,5.6,5.6,0,46.3,-
68441,76,3.9,14.5,0,0,43676
68442,124,12.9,4.8,9.7,1.6,32857
68443,397,14.4,20.7,3.3,3,63047
68444,17,23.5,0,17.6,0,64250
68445,66,6.1,28.8,0,0,54625
68446,1184,14.7,22.6,8.3,4.6,75714
68447,251,10,14.3,4.8,2,60598
68448,149,5.4,12.1,8.1,4.7,51563
68450,925,7.4,14.5,1.9,3.7,42865
68452,37,21.6,2.7,5.4,0,43750
68453,131,5.3,17.6,2.3,1.5,59946
68454,279,14.7,25.1,7.2,2.9,74861
68455,267,5.6,12.7,12.4,4.9,62750
68456,510,23.9,13.7,7.5,3.3,72778
68457,197,34,13.7,0,0,69750
68458,77,6.5,29.9,0,5.2,62917
68460,256,13.7,21.5,14.1,5.1,80625
68461,315,0,3.2,10.5,28.3,-
68462,1609,17.2,27.4,11.5,5.4,92031
68463,580,16,19.1,8.1,2.4,68500
68464,248,19.8,10.1,2.4,2,66667
68465,877,14.9,23.5,3.6,5.4,69896
68466,678,16.2,14.6,2.9,1.2,48750
68467,3819,15.6,15.3,4.6,7,64668
68502,11476,11.3,14.3,4.9,4.4,56567
68503,6311,11.9,7,3.4,2.2,40251
68504,7843,9.2,8.6,1.6,0.9,44894
68505,7264,15,19,4.8,3,67291
68506,12703,11.3,16.4,6.6,5.7,63171
68507,6511,16.1,14,7.8,3.8,61895
68508,5580,6.5,5.1,0.8,1.5,30671
68510,9128,13.4,13.7,4.7,3.8,61141
68512,5630,15.4,21.5,10.2,11.3,88141
68514,119,0,61.3,21,0,113785
68516,18258,13.6,21.8,10.7,12.6,92651
68517,201,22.9,7,43.3,9,150625
68520,766,11.5,18.1,12.4,19.3,98750
68521,14582,11.4,16.7,4.8,4.7,57270
68522,4275,16.2,20.2,5.7,2.7,69946
68523,670,15.4,20,21.5,15.4,117625
68524,2102,13.9,21,5.7,2.5,67770
68526,2860,7.2,26.3,14,24.6,128750
68527,606,10.9,29.2,19.8,22.4,119940
68528,2458,16.5,19.2,4.6,4.7,68434
68531,75,10.7,62.7,0,26.7,139453
68532,215,26,22.8,21.9,19.1,131750
68588,0,-,-,-,-,-
68601,11640,18.3,14.7,4.9,4,62364
68620,1169,19.9,15.9,9,5.1,74896
68621,122,10.7,0,0,0,-
68622,131,18.3,16.8,4.6,6.1,72708
68623,170,3.5,18.8,12.9,1.8,48654
68624,360,17.8,16.7,5.6,0.6,59821
68626,246,13,24,12.2,1.2,78750
68627,264,5.3,18.2,4.5,3,57188
68628,324,14.2,18.8,4.3,0.9,55000
68629,484,14.5,20.7,9.7,3.1,66875
68631,139,18,15.8,8.6,1.4,52813
68632,1552,12.4,18.8,5.3,4.4,54890
68633,490,16.9,16.3,3.7,1.2,70521
68634,267,6,26.6,2.2,0.7,58681
68635,223,18.4,9,23.8,0.9,83393
68636,566,17.7,16.3,7.1,0.7,64600
68637,157,5.7,6.4,4.5,0.6,35625
68638,690,13.9,9.6,4.9,3.9,54583
68640,440,16.8,14.1,7.3,6.1,62500
68641,490,17.3,16.1,2.2,1.8,60278
68642,713,17.3,30.9,7.3,2.8,87159
68643,392,33.2,12.5,5.1,1.8,77712
68644,287,22.6,8.7,1,3.5,67188
68647,302,39.7,15.9,1.7,2.3,87946
68648,138,26.1,16.7,0.7,0,68676
68649,813,18.6,17,13.5,3.8,77260
68651,459,16.1,20.3,6.3,3.3,71771
68652,296,7.4,16.9,2,2.7,52262
68653,260,18.5,20,3.5,5.4,67083
68654,227,18.9,10.1,6.2,3.5,60573
68655,38,7.9,0,36.8,0,-
68658,278,15.5,21.9,17.3,0,78452
68659,80,11.3,18.8,5,5,56875
68660,454,18.7,9.5,6.2,2.6,53281
68661,2211,19.7,13,2.1,5.9,71180
68662,453,14.3,28.5,11.9,2,87083
68663,419,8.1,15.8,3.6,0.2,57854
68664,112,13.4,20.5,5.4,3.6,65000
68665,288,5.9,20.5,4.9,0,47031
68666,567,20.6,13.8,6.2,3.2,68583
68667,53,18.9,18.9,32.1,0,103125
68669,209,11,16.7,7.7,8.1,61875
68701,12624,11.9,15.4,4.2,5.3,55203
68710,290,11.4,19,1,4.1,58667
68711,44,0,18.2,0,0,43214
68713,946,16.6,19.6,5.7,3.3,61034
68714,496,12.9,10.7,2.6,9.7,55556
68715,611,19.3,24.9,7.9,3.9,83015
68716,407,10.3,14,2,6.4,57083
68717,107,18.7,19.6,1.9,7.5,67159
68718,779,20.5,12.5,1.7,3,55893
68719,80,0,40,7.5,0,-
68720,108,13.9,16.7,4.6,6.5,67500
68722,190,17.9,7.9,8.4,0,50833
68723,251,23.9,20.7,8,0,79688
68724,75,12,10.7,2.7,2.7,49107
68725,252,9.1,11.1,4,1.2,39545
68726,259,12.4,11.6,1.5,0,55801
68727,246,14.6,11.8,4.1,4.5,55750
68728,93,21.5,11.8,1.1,3.2,63750
68729,718,13.9,16.2,7.1,2.6,57794
68730,795,24.5,14.7,2.9,3.8,71528
68731,1010,18,27.2,6.1,4.3,88611
68732,102,9.8,16.7,0,0,66786
68733,424,20.5,13.7,6.8,0.9,61458
68734,47,29.8,2.1,0,0,-
68735,362,21.8,5.5,1.4,6.1,61154
68736,272,21.3,15.4,0.4,3.3,70417
68739,1081,21.3,16.9,9.6,3.4,77813
68740,327,26,18.3,0.9,7.6,76080
68741,271,16.2,17.7,4.4,8.9,64531
68742,93,28,15.1,0,0,64306
68743,195,14.4,16.4,5.1,4.6,70313
68745,606,9.7,23.9,2.3,2.8,62375
68746,184,8.7,10.9,0.5,0,38594
68747,56,26.8,0,26.8,0,82955
68748,839,9.2,17.5,2.9,1.7,56250
68749,24,20.8,12.5,4.2,0,54000
68751,25,20,0,16,0,70313
68752,303,7.6,20.8,2.6,4,55417
68753,33,15.2,9.1,0,0,62639
68755,149,20.8,14.8,0,15.4,75221
68756,749,7.2,12.6,3.5,4,54688
68757,309,16.8,9.7,15.9,1.6,67321
68758,484,15.7,15.5,2.9,0.6,53452
68759,117,8.5,1.7,6,14.5,41250
68760,467,12.8,6.6,5.4,1.3,49205
68761,181,17.7,11.6,5,0.6,66750
68763,1814,14.3,9.6,5.3,3.9,61250
68764,309,12.3,12.3,1.6,4.5,54712
68765,463,19.7,16,3.2,5.2,67614
68766,151,17.2,2.6,21.2,7.3,68958
68767,1362,14.9,15.6,3.7,5.5,63333
68768,266,12.4,12,1.9,6.8,60000
68769,713,19.8,7.3,2.5,1.7,51523
68770,625,11.4,15.5,4.8,4.3,53839
68771,561,16.2,16.4,6.2,4.6,64261
68773,88,9.1,8,0,0,40469
68774,118,33.1,19.5,8.5,1.7,78514
68776,5300,16.8,17.8,2.7,2.5,58265
68777,249,29.7,10.4,3.6,0,55938
68778,232,10.8,12.5,10.3,7.3,61000
68779,856,18.1,15.9,4.4,7.1,70809
68780,346,18.2,15.3,1.7,5.5,68426
68781,589,10.4,13.8,4.8,1.9,56875
68783,330,14.5,13.6,0.6,0.6,42917
68784,609,19.4,12.6,1.3,2.3,57596
68785,95,23.2,15.8,18.9,5.3,87188
68786,347,22.2,15.9,4,6.6,73125
68787,2557,12.2,14.2,4.3,5.2,57879
68788,1875,18.1,13.2,3.2,5.1,62132
68789,34,8.8,5.9,26.5,0,-
68790,391,9.5,11.8,3.6,0.8,58699
68791,762,18.2,16.7,5.4,2.9,69219
68792,182,28,12.1,1.1,0,68125
68801,10900,12.8,12.9,4.9,3.8,57170
68803,10484,13.3,19.1,5.8,3.3,64152
68810,339,15.6,9.7,6.8,0.3,52679
68812,209,17.7,15.8,3.8,4.3,66806
68813,175,20,7.4,4.6,9.1,63224
68814,396,17.9,9.8,5.1,1,57500
68815,285,18.2,10.9,6,9.5,60875
68816,73,9.6,15.1,0,0,51597
68817,171,29.2,10.5,3.5,0,72604
68818,2203,9.6,20.7,10.8,4.3,67896
68820,136,17.6,6.6,6.6,2.9,59375
68821,43,18.6,0,0,0,48393
68822,2021,10.2,17.2,3.5,3.9,56875
68823,915,12.9,9,3.8,3.4,58589
68824,615,16.3,10.2,1.8,2.3,52768
68825,428,10.3,10.7,4.2,7,57292
68826,1446,14.9,20.3,8.7,1.7,66563
68827,251,18.3,13.5,3.2,2.8,49625
68828,105,7.6,4.8,10.5,0,50208
68831,283,17,14.8,7.1,0,58295
68832,839,19.9,19.5,14.2,4.4,83828
68833,76,6.6,6.6,10.5,2.6,55500
68834,87,12.6,1.1,9.2,2.3,57917
68835,256,18.8,12.1,1.2,0,55833
68836,660,16.2,16.4,6.8,3.8,71063
68837,41,24.4,19.5,0,0,70417
68838,109,6.4,3.7,20.2,0,50250
68840,1134,16.7,16.4,4.2,4.7,66786
68841,224,11.6,17.4,10.7,5.4,70714
68842,241,14.1,19.5,0,4.6,49083
68843,292,15.4,23.6,5.1,0.7,67500
68844,107,18.7,8.4,8.4,5.6,57337
68845,8128,14.2,18.2,11.2,4.8,70881
68846,111,14.4,36,2.7,1.8,90625
68847,7121,16.6,13.8,5.3,3.8,62027
68849,0,-,-,-,-,-
68850,3927,11.1,18.3,4.4,2.1,57848
68852,224,12.9,12.5,8,3.1,68000
68853,640,11.6,16.9,2.8,0.5,51250
68854,283,19.1,12.4,4.9,6,72109
68855,146,6.2,6.2,13.7,2.7,58000
68856,271,14.4,17.7,1.1,8.5,66406
68858,140,15.7,21.4,5,6.4,67500
68859,237,23.6,5.9,1.7,1.7,43854
68860,128,12.5,14.8,1.6,0,58077
68861,51,2,17.6,0,0,40972
68862,1211,17.2,10.1,4.6,4.9,57750
68863,551,33.2,13.8,5.6,0,83393
68864,418,15.3,21.3,4.1,2.4,66591
68865,371,19.9,30.7,5.7,4.6,88583
68866,420,14.3,23.1,7.9,1.9,68333
68869,922,17.7,16.4,3.4,1,55667
68870,214,14,24.8,1.9,1.9,71607
68871,109,7.3,21.1,1.8,0,44625
68872,357,17.1,26.3,3.9,1.7,74676
68873,1331,19.4,15.7,8,0.7,65462
68874,309,12,13.9,1.9,0.3,46719
68875,226,17.3,10.2,4.4,0.9,46667
68876,691,12,15.9,9,3.3,61985
68878,178,24.7,16.3,7.3,3.4,78333
68879,155,18.1,3.9,1.9,0,40625
68881,23,0,0,0,0,-
68882,198,12.6,5.6,0,3.5,42308
68883,935,15.3,16.9,9.7,3.7,64909
68901,10708,13.6,14.8,4.8,4.4,55610
68920,607,8.9,12.9,7.9,10.9,52458
68922,465,20.4,20.2,4.9,0.9,67708
68923,33,18.2,21.2,12.1,3,81250
68924,560,10,24.3,12.9,1.8,74211
68925,198,19.2,14.1,2,5.6,54286
68926,230,12.6,6.5,3.5,7,43333
68927,505,18,24.4,3,1.6,66875
68928,143,10.5,14,4.2,0,54750
68929,77,13,0,0,0,-
68930,570,20.7,11.6,6.1,4.6,61371
68932,140,16.4,13.6,2.1,3.6,59688
68933,377,21,19.9,4.5,2.4,71250
68934,69,17.4,14.5,0,0,-
68935,275,14.2,20.4,0,1.5,50625
68936,101,1,6.9,3,0,53011
68937,797,21,15.6,7.4,2.8,68015
68938,233,25.8,13.3,4.7,11.2,81023
68939,442,7.2,15.2,3.8,2.9,46900
68940,162,28.4,19.1,4.9,8.6,91250
68941,330,10.6,19.4,18.8,0,71250
68942,134,44,4.5,0.7,0.7,75000
68943,95,13.7,6.3,27.4,0,63750
68944,496,19.8,14.1,6.3,1.4,66346
68945,99,21.2,16.2,0,0,57031
68946,23,0,8.7,13,0,26250
68947,269,13.4,11.9,6.7,2.2,55446
68948,174,12.6,16.7,1.1,3.4,60556
68949,2870,11,16.4,5.7,3.3,59070
68950,122,13.1,9,5.7,3.3,58750
68952,33,6.1,0,0,12.1,53472
68954,7,100,0,0,0,-
68955,780,21.9,22.6,4.9,10,83026
68956,479,19,17.1,5.6,2.9,70547
68957,220,32.7,11.4,5.9,0.9,77500
68958,226,16.8,14.6,3.1,2.7,61875
68959,1563,13.6,18.9,2.4,4.4,61433
68960,84,4.8,14.3,1.2,0,60000
68961,286,20.6,13.3,0,4.9,56167
68964,23,4.3,30.4,0,34.8,133750
68966,206,19.4,14.6,1.5,0.5,53676
68967,444,9,9.7,0,5.2,53250
68970,604,15.4,9.9,3.1,3.6,53056
68971,150,14.7,16.7,4,7.3,71176
68972,89,12.4,10.1,0,1.1,53942
68973,175,17.1,13.1,13.1,0,64688
68974,112,29.5,8.9,4.5,4.5,69917
68975,43,18.6,4.7,0,7,73882
68976,72,31.9,9.7,0,13.9,76429
68977,89,2.2,27,0,0,51250
68978,994,16.2,9.3,1.9,4.2,51750
68979,719,12.5,22.3,5.8,5.8,71078
68980,161,15.5,17.4,3.1,12.4,72240
68981,104,18.3,10.6,2.9,0,53571
68982,249,20.1,16.5,2.4,3.6,68950
69001,3702,14.3,9.8,7.6,3.9,53659
69020,180,10,7.8,19.4,2.2,62500
69021,598,12.4,14.5,3.2,2.3,47059
69022,740,17.4,15.8,3.4,5.1,67981
69023,137,18.2,12.4,0,10.9,73487
69024,449,13.1,8,1.1,6,55257
69025,386,10.9,15.3,3.9,1.6,56500
69026,71,2.8,1.4,2.8,0,40417
69027,16,0,0,0,0,59000
69028,318,17.6,25.2,6.6,3.8,80729
